# Format: year	player1	player2	weight	team
2024	Bastian Schweinsteiger	Toni Kroos	1	Bayern Munich
2024	Blaz Kramer	Carlitos	1	Legia Warszawa
2024	Blaz Kramer	Ernest Muçi	1	Legia Warszawa
2024	Blaz Kramer	Jakub Rzeźniczak	1	Legia Warszawa
2024	Blaz Kramer	Josue	1	Legia Warszawa
2024	Blaz Kramer	Kacper Tobiasz	1	Legia Warszawa
2024	Blaz Kramer	Krzysztof Mączyński	1	Legia Warszawa
2024	Blaz Kramer	Luquinhas	1	Legia Warszawa
2024	Blaz Kramer	Maik Nawrocki	1	Legia Warszawa
2024	Blaz Kramer	Marc Gual	1	Legia Warszawa
2024	Blaz Kramer	Michał Pazdan	1	Legia Warszawa
2024	Blaz Kramer	Miroslav Radović	1	Legia Warszawa
2024	Blaz Kramer	Nemanja Nikolić	1	Legia Warszawa
2024	Blaz Kramer	Radosław Cierzniak	1	Legia Warszawa
2024	Blaz Kramer	Tomasz Brzyski	1	Legia Warszawa
2024	Blaz Kramer	Tomasz Jodłowiec	1	Legia Warszawa
2024	Blaz Kramer	Vadis Odjidja-Ofoe	1	Legia Warszawa
2024	Blaz Kramer	Yuri Ribeiro	1	Legia Warszawa
2024	Brahim Diaz	Cafu	1	AC Milan
2024	Brahim Diaz	Christian Pulisic	1	AC Milan
2024	Brahim Diaz	Clarence Seedorf	1	AC Milan
2024	Brahim Diaz	Davide Calabria	1	AC Milan
2024	Brahim Diaz	Fikayo Tomori	1	AC Milan
2024	Brahim Diaz	Filippo Inzaghi	1	AC Milan
2024	Brahim Diaz	Gennaro Gattuso	1	AC Milan
2024	Brahim Diaz	Gianluigi Donnarumma	1	AC Milan
2024	Brahim Diaz	Ismael Bennacer	1	AC Milan
2024	Brahim Diaz	Kaka	1	AC Milan
2024	Brahim Diaz	Mike Maignan	1	AC Milan
2024	Brahim Diaz	Olivier Giroud	1	AC Milan
2024	Brahim Diaz	Paolo Maldini	1	AC Milan
2024	Brahim Diaz	Rafael Leao	1	AC Milan
2024	Brahim Diaz	Samuel Chukwueze	1	AC Milan
2024	Brahim Diaz	Sandro Tonali	1	AC Milan
2024	Brahim Diaz	Simon Kjær	1	AC Milan
2024	Brahim Diaz	Theo Hernandez	1	AC Milan
2024	Brahim Diaz	Zlatan Ibrahimović	1	AC Milan
2024	Bruno Fernandes	Casemiro	1	Manchester United
2024	Bruno Fernandes	Christian Eriksen	1	Manchester United
2024	Bruno Fernandes	Cristiano Ronaldo	1	Manchester United
2024	Bruno Fernandes	David Beckham	1	Manchester United
2024	Bruno Fernandes	David de Gea	1	Manchester United
2024	Bruno Fernandes	Eric Cantona	1	Manchester United
2024	Bruno Fernandes	Gary Neville	1	Manchester United
2024	Bruno Fernandes	Harry Maguire	1	Manchester United
2024	Bruno Fernandes	Lisandro Martinez	1	Manchester United
2024	Bruno Fernandes	Luke Shaw	1	Manchester United
2024	Bruno Fernandes	Marcus Rashford	1	Manchester United
2024	Bruno Fernandes	Nemanja Vidic	1	Manchester United
2024	Bruno Fernandes	Patrice Evra	1	Manchester United
2024	Bruno Fernandes	Paul Scholes	1	Manchester United
2024	Bruno Fernandes	Peter Schmeichel	1	Manchester United
2024	Bruno Fernandes	Rasmus Hojlund	1	Manchester United
2024	Bruno Fernandes	Rio Ferdinand	1	Manchester United
2024	Bruno Fernandes	Roy Keane	1	Manchester United
2024	Bruno Fernandes	Ruud van Nistelrooy	1	Manchester United
2024	Bruno Fernandes	Ryan Giggs	1	Manchester United
2024	Bruno Fernandes	Wayne Rooney	1	Manchester United
2024	Bryan Cristante	Cafu	1	AS Roma
2024	Bryan Cristante	Chris Smalling	1	AS Roma
2024	Bryan Cristante	Daniele De Rossi	1	AS Roma
2024	Bryan Cristante	Edin Dzeko	1	AS Roma
2024	Bryan Cristante	Francesco Totti	2	AS Roma
2024	Bryan Cristante	Gabriel Batistuta	1	AS Roma
2024	Bryan Cristante	Gianluca Mancini	1	AS Roma
2024	Bryan Cristante	John Arne Riise	1	AS Roma
2024	Bryan Cristante	Leonardo Spinazzola	1	AS Roma
2024	Bryan Cristante	Lorenzo Pellegrini	1	AS Roma
2024	Bryan Cristante	Nicolo Zaniolo	1	AS Roma
2024	Bryan Cristante	Paulo Dybala	1	AS Roma
2024	Bryan Cristante	Roger Ibanez	1	AS Roma
2024	Bryan Cristante	Romelu Lukaku	1	AS Roma
2024	Bryan Cristante	Rui Patricio	1	AS Roma
2024	Bryan Cristante	Stephan El Shaarawy	1	AS Roma
2024	Bryan Cristante	Tammy Abraham	1	AS Roma
2024	Cafu	Chris Smalling	1	AS Roma
2024	Cafu	Christian Pulisic	1	AC Milan
2024	Cafu	Clarence Seedorf	1	AC Milan
2024	Cafu	Daniele De Rossi	1	AS Roma
2024	Cafu	Davide Calabria	1	AC Milan
2024	Cafu	Edin Dzeko	1	AS Roma
2024	Cafu	Fikayo Tomori	1	AC Milan
2024	Cafu	Filippo Inzaghi	1	AC Milan
2024	Cafu	Francesco Totti	2	AS Roma
2024	Cafu	Gabriel Batistuta	1	AS Roma
2024	Cafu	Gennaro Gattuso	1	AC Milan
2024	Cafu	Gianluca Mancini	1	AS Roma
2024	Cafu	Gianluigi Donnarumma	1	AC Milan
2024	Cafu	Ismael Bennacer	1	AC Milan
2024	Cafu	John Arne Riise	1	AS Roma
2024	Cafu	Kaka	1	AC Milan
2024	Cafu	Leonardo Spinazzola	1	AS Roma
2024	Cafu	Lorenzo Pellegrini	1	AS Roma
2024	Cafu	Mike Maignan	1	AC Milan
2024	Cafu	Nicolo Zaniolo	1	AS Roma
2024	Cafu	Olivier Giroud	1	AC Milan
2024	Cafu	Paolo Maldini	1	AC Milan
2024	Cafu	Paulo Dybala	1	AS Roma
2024	Cafu	Rafael Leao	1	AC Milan
2024	Cafu	Roger Ibanez	1	AS Roma
2024	Cafu	Romelu Lukaku	1	AS Roma
2024	Cafu	Rui Patricio	1	AS Roma
2024	Cafu	Samuel Chukwueze	1	AC Milan
2024	Cafu	Sandro Tonali	1	AC Milan
2024	Cafu	Simon Kjær	1	AC Milan
2024	Cafu	Stephan El Shaarawy	1	AS Roma
2024	Cafu	Tammy Abraham	1	AS Roma
2024	Cafu	Theo Hernandez	1	AC Milan
2024	Cafu	Zlatan Ibrahimović	1	AC Milan
2024	Carles Puyol	Dani Alves	1	Barcelona
2024	Carles Puyol	Frenkie de Jong	1	Barcelona
2024	Carles Puyol	Gavi	1	Barcelona
2024	Carles Puyol	Gerard Pique	1	Barcelona
2024	Carles Puyol	Ilkay Gundogan	1	Barcelona
2024	Carles Puyol	Inaki Pena	1	Barcelona
2024	Carles Puyol	Jordi Alba	1	Barcelona
2024	Carles Puyol	Jules Kounde	1	Barcelona
2024	Carles Puyol	Lionel Messi	1	Barcelona
2024	Carles Puyol	Luis Suarez	1	Barcelona
2024	Carles Puyol	Marc-Andre ter Stegen	1	Barcelona
2024	Carles Puyol	Neymar	1	Barcelona
2024	Carles Puyol	Pedri	1	Barcelona
2024	Carles Puyol	Raphinha	1	Barcelona
2024	Carles Puyol	Robert Lewandowski	1	Barcelona
2024	Carles Puyol	Ronald Araujo	1	Barcelona
2024	Carles Puyol	Samuel Eto'o	1	Barcelona
2024	Carles Puyol	Sergio Busquets	1	Barcelona
2024	Carles Puyol	Xavi Hernandez	1	Barcelona
2024	Carlitos	Ernest Muçi	1	Legia Warszawa
2024	Carlitos	Jakub Rzeźniczak	1	Legia Warszawa
2024	Carlitos	Josue	1	Legia Warszawa
2024	Carlitos	Kacper Tobiasz	1	Legia Warszawa
2024	Carlitos	Krzysztof Mączyński	1	Legia Warszawa
2024	Carlitos	Luquinhas	1	Legia Warszawa
2024	Carlitos	Maik Nawrocki	1	Legia Warszawa
2024	Carlitos	Marc Gual	1	Legia Warszawa
2024	Carlitos	Michał Pazdan	1	Legia Warszawa
2024	Carlitos	Miroslav Radović	1	Legia Warszawa
2024	Carlitos	Nemanja Nikolić	1	Legia Warszawa
2024	Carlitos	Radosław Cierzniak	1	Legia Warszawa
2024	Carlitos	Tomasz Brzyski	1	Legia Warszawa
2024	Carlitos	Tomasz Jodłowiec	1	Legia Warszawa
2024	Carlitos	Vadis Odjidja-Ofoe	1	Legia Warszawa
2024	Carlitos	Yuri Ribeiro	1	Legia Warszawa
2024	Casemiro	Christian Eriksen	1	Manchester United
2024	Casemiro	Claude Makelele	1	Real Madrid
2024	Casemiro	Cristiano Ronaldo	1	Manchester United
2024	Casemiro	Cristiano Ronaldo	1	Real Madrid
2024	Casemiro	Dani Carvajal	1	Real Madrid
2024	Casemiro	David Alaba	1	Real Madrid
2024	Casemiro	David Beckham	1	Manchester United
2024	Casemiro	David de Gea	1	Manchester United
2024	Casemiro	Eduardo Camavinga	1	Real Madrid
2024	Casemiro	Eric Cantona	1	Manchester United
2024	Casemiro	Federico Valverde	1	Real Madrid
2024	Casemiro	Ferland Mendy	1	Real Madrid
2024	Casemiro	Gareth Bale	1	Real Madrid
2024	Casemiro	Gary Neville	1	Manchester United
2024	Casemiro	Harry Maguire	1	Manchester United
2024	Casemiro	Iker Casillas	1	Real Madrid
2024	Casemiro	Jude Bellingham	1	Real Madrid
2024	Casemiro	Karim Benzema	1	Real Madrid
2024	Casemiro	Keylor Navas	1	Real Madrid
2024	Casemiro	Kylian Mbappe	1	Real Madrid
2024	Casemiro	Lisandro Martinez	1	Manchester United
2024	Casemiro	Luka Modric	1	Real Madrid
2024	Casemiro	Luke Shaw	1	Manchester United
2024	Casemiro	Marcelo	1	Real Madrid
2024	Casemiro	Marcus Rashford	1	Manchester United
2024	Casemiro	Nemanja Vidic	1	Manchester United
2024	Casemiro	Patrice Evra	1	Manchester United
2024	Casemiro	Paul Scholes	1	Manchester United
2024	Casemiro	Peter Schmeichel	1	Manchester United
2024	Casemiro	Raphael Varane	1	Real Madrid
2024	Casemiro	Rasmus Hojlund	1	Manchester United
2024	Casemiro	Raul	1	Real Madrid
2024	Casemiro	Rio Ferdinand	1	Manchester United
2024	Casemiro	Rodrygo	1	Real Madrid
2024	Casemiro	Roy Keane	1	Manchester United
2024	Casemiro	Ruud van Nistelrooy	1	Manchester United
2024	Casemiro	Ryan Giggs	1	Manchester United
2024	Casemiro	Sergio Ramos	1	Real Madrid
2024	Casemiro	Thibaut Courtois	1	Real Madrid
2024	Casemiro	Toni Kroos	1	Real Madrid
2024	Casemiro	Vinicius Junior	1	Real Madrid
2024	Casemiro	Wayne Rooney	1	Manchester United
2024	Casemiro	Zinedine Zidane	1	Real Madrid
2024	Chris Smalling	Daniele De Rossi	1	AS Roma
2024	Chris Smalling	Edin Dzeko	1	AS Roma
2024	Chris Smalling	Francesco Totti	2	AS Roma
2024	Chris Smalling	Gabriel Batistuta	1	AS Roma
2024	Chris Smalling	Gianluca Mancini	1	AS Roma
2024	Chris Smalling	John Arne Riise	1	AS Roma
2024	Chris Smalling	Leonardo Spinazzola	1	AS Roma
2024	Chris Smalling	Lorenzo Pellegrini	1	AS Roma
2024	Chris Smalling	Nicolo Zaniolo	1	AS Roma
2024	Chris Smalling	Paulo Dybala	1	AS Roma
2024	Chris Smalling	Roger Ibanez	1	AS Roma
2024	Chris Smalling	Romelu Lukaku	1	AS Roma
2024	Chris Smalling	Rui Patricio	1	AS Roma
2024	Chris Smalling	Stephan El Shaarawy	1	AS Roma
2024	Chris Smalling	Tammy Abraham	1	AS Roma
2024	Christian Eriksen	Cristiano Ronaldo	1	Manchester United
2024	Christian Eriksen	David Beckham	1	Manchester United
2024	Christian Eriksen	David de Gea	1	Manchester United
2024	Christian Eriksen	Eric Cantona	1	Manchester United
2024	Christian Eriksen	Gary Neville	1	Manchester United
2024	Christian Eriksen	Harry Maguire	1	Manchester United
2024	Christian Eriksen	Lisandro Martinez	1	Manchester United
2024	Christian Eriksen	Luke Shaw	1	Manchester United
2024	Christian Eriksen	Marcus Rashford	1	Manchester United
2024	Christian Eriksen	Nemanja Vidic	1	Manchester United
2024	Christian Eriksen	Patrice Evra	1	Manchester United
2024	Christian Eriksen	Paul Scholes	1	Manchester United
2024	Christian Eriksen	Peter Schmeichel	1	Manchester United
2024	Christian Eriksen	Rasmus Hojlund	1	Manchester United
2024	Christian Eriksen	Rio Ferdinand	1	Manchester United
2024	Christian Eriksen	Roy Keane	1	Manchester United
2024	Christian Eriksen	Ruud van Nistelrooy	1	Manchester United
2024	Christian Eriksen	Ryan Giggs	1	Manchester United
2024	Christian Eriksen	Wayne Rooney	1	Manchester United
2024	Christian Pulisic	Clarence Seedorf	1	AC Milan
2024	Christian Pulisic	Davide Calabria	1	AC Milan
2024	Christian Pulisic	Fikayo Tomori	1	AC Milan
2024	Christian Pulisic	Filippo Inzaghi	1	AC Milan
2024	Christian Pulisic	Gennaro Gattuso	1	AC Milan
2024	Christian Pulisic	Gianluigi Donnarumma	1	AC Milan
2024	Christian Pulisic	Ismael Bennacer	1	AC Milan
2024	Christian Pulisic	Kaka	1	AC Milan
2024	Christian Pulisic	Mike Maignan	1	AC Milan
2024	Christian Pulisic	Olivier Giroud	1	AC Milan
2024	Christian Pulisic	Paolo Maldini	1	AC Milan
2024	Christian Pulisic	Rafael Leao	1	AC Milan
2024	Christian Pulisic	Samuel Chukwueze	1	AC Milan
2024	Christian Pulisic	Sandro Tonali	1	AC Milan
2024	Christian Pulisic	Simon Kjær	1	AC Milan
2024	Christian Pulisic	Theo Hernandez	1	AC Milan
2024	Christian Pulisic	Zlatan Ibrahimović	1	AC Milan
2024	Clarence Seedorf	Davide Calabria	1	AC Milan
2024	Clarence Seedorf	Fikayo Tomori	1	AC Milan
2024	Clarence Seedorf	Filippo Inzaghi	1	AC Milan
2024	Clarence Seedorf	Gennaro Gattuso	1	AC Milan
2024	Clarence Seedorf	Gianluigi Donnarumma	1	AC Milan
2024	Clarence Seedorf	Ismael Bennacer	1	AC Milan
2024	Clarence Seedorf	Kaka	1	AC Milan
2024	Clarence Seedorf	Mike Maignan	1	AC Milan
2024	Clarence Seedorf	Olivier Giroud	1	AC Milan
2024	Clarence Seedorf	Paolo Maldini	1	AC Milan
2024	Clarence Seedorf	Rafael Leao	1	AC Milan
2024	Clarence Seedorf	Samuel Chukwueze	1	AC Milan
2024	Clarence Seedorf	Sandro Tonali	1	AC Milan
2024	Clarence Seedorf	Simon Kjær	1	AC Milan
2024	Clarence Seedorf	Theo Hernandez	1	AC Milan
2024	Clarence Seedorf	Zlatan Ibrahimović	1	AC Milan
2024	Claude Makelele	Cristiano Ronaldo	1	Real Madrid
2024	Claude Makelele	Dani Carvajal	1	Real Madrid
2024	Claude Makelele	David Alaba	1	Real Madrid
2024	Claude Makelele	Eduardo Camavinga	1	Real Madrid
2024	Claude Makelele	Federico Valverde	1	Real Madrid
2024	Claude Makelele	Ferland Mendy	1	Real Madrid
2024	Claude Makelele	Gareth Bale	1	Real Madrid
2024	Claude Makelele	Iker Casillas	1	Real Madrid
2024	Claude Makelele	Jude Bellingham	1	Real Madrid
2024	Claude Makelele	Karim Benzema	1	Real Madrid
2024	Claude Makelele	Keylor Navas	1	Real Madrid
2024	Claude Makelele	Kylian Mbappe	1	Real Madrid
2024	Claude Makelele	Luka Modric	1	Real Madrid
2024	Claude Makelele	Marcelo	1	Real Madrid
2024	Claude Makelele	Raphael Varane	1	Real Madrid
2024	Claude Makelele	Raul	1	Real Madrid
2024	Claude Makelele	Rodrygo	1	Real Madrid
2024	Claude Makelele	Sergio Ramos	1	Real Madrid
2024	Claude Makelele	Thibaut Courtois	1	Real Madrid
2024	Claude Makelele	Toni Kroos	1	Real Madrid
2024	Claude Makelele	Vinicius Junior	1	Real Madrid
2024	Claude Makelele	Zinedine Zidane	1	Real Madrid
2024	Cody Gakpo	Daniel Agger	1	Liverpool
2024	Cody Gakpo	Daniel Sturridge	1	Liverpool
2024	Cody Gakpo	Darwin Nunez	1	Liverpool
2024	Cody Gakpo	Dominik Szoboszlai	1	Liverpool
2024	Cody Gakpo	Fabinho	1	Liverpool
2024	Cody Gakpo	Gini Wijnaldum	1	Liverpool
2024	Cody Gakpo	Harvey Elliott	1	Liverpool
2024	Cody Gakpo	Ibrahima Konaté	1	Liverpool
2024	Cody Gakpo	Joe Gomez	1	Liverpool
2024	Cody Gakpo	Joel Matip	1	Liverpool
2024	Cody Gakpo	Jordan Henderson	1	Liverpool
2024	Cody Gakpo	Luis Diaz	1	Liverpool
2024	Cody Gakpo	Mohamed Salah	1	Liverpool
2024	Cody Gakpo	Roberto Firmino	1	Liverpool
2024	Cody Gakpo	Sadio Mane	1	Liverpool
2024	Cody Gakpo	Sami Hyypia	1	Liverpool
2024	Cody Gakpo	Steven Gerrard	1	Liverpool
2024	Cody Gakpo	Thiago Alcantara	1	Liverpool
2024	Cody Gakpo	Trent Alexander-Arnold	1	Liverpool
2024	Cody Gakpo	Xabi Alonso	1	Liverpool
2024	Cristiano Ronaldo	Dani Carvajal	1	Real Madrid
2024	Cristiano Ronaldo	David Alaba	1	Real Madrid
2024	Cristiano Ronaldo	David Beckham	1	Manchester United
2024	Cristiano Ronaldo	David de Gea	1	Manchester United
2024	Cristiano Ronaldo	Eduardo Camavinga	1	Real Madrid
2024	Cristiano Ronaldo	Eric Cantona	1	Manchester United
2024	Cristiano Ronaldo	Federico Valverde	1	Real Madrid
2024	Cristiano Ronaldo	Ferland Mendy	1	Real Madrid
2024	Cristiano Ronaldo	Gareth Bale	1	Real Madrid
2024	Cristiano Ronaldo	Gary Neville	1	Manchester United
2024	Cristiano Ronaldo	Harry Maguire	1	Manchester United
2024	Cristiano Ronaldo	Iker Casillas	1	Real Madrid
2024	Cristiano Ronaldo	Jude Bellingham	1	Real Madrid
2024	Cristiano Ronaldo	Karim Benzema	1	Real Madrid
2024	Cristiano Ronaldo	Keylor Navas	1	Real Madrid
2024	Cristiano Ronaldo	Kylian Mbappe	1	Real Madrid
2024	Cristiano Ronaldo	Lisandro Martinez	1	Manchester United
2024	Cristiano Ronaldo	Luka Modric	1	Real Madrid
2024	Cristiano Ronaldo	Luke Shaw	1	Manchester United
2024	Cristiano Ronaldo	Marcelo	1	Real Madrid
2024	Cristiano Ronaldo	Marcus Rashford	1	Manchester United
2024	Cristiano Ronaldo	Nemanja Vidic	1	Manchester United
2024	Cristiano Ronaldo	Patrice Evra	1	Manchester United
2024	Cristiano Ronaldo	Paul Scholes	1	Manchester United
2024	Cristiano Ronaldo	Peter Schmeichel	1	Manchester United
2024	Cristiano Ronaldo	Raphael Varane	1	Real Madrid
2024	Cristiano Ronaldo	Rasmus Hojlund	1	Manchester United
2024	Cristiano Ronaldo	Raul	1	Real Madrid
2024	Cristiano Ronaldo	Rio Ferdinand	1	Manchester United
2024	Cristiano Ronaldo	Rodrygo	1	Real Madrid
2024	Cristiano Ronaldo	Roy Keane	1	Manchester United
2024	Cristiano Ronaldo	Ruud van Nistelrooy	1	Manchester United
2024	Cristiano Ronaldo	Ryan Giggs	1	Manchester United
2024	Cristiano Ronaldo	Sergio Ramos	1	Real Madrid
2024	Cristiano Ronaldo	Thibaut Courtois	1	Real Madrid
2024	Cristiano Ronaldo	Toni Kroos	1	Real Madrid
2024	Cristiano Ronaldo	Vinicius Junior	1	Real Madrid
2024	Cristiano Ronaldo	Wayne Rooney	1	Manchester United
2024	Cristiano Ronaldo	Zinedine Zidane	1	Real Madrid
2024	Dani Alves	Frenkie de Jong	1	Barcelona
2024	Dani Alves	Gavi	1	Barcelona
2024	Dani Alves	Gerard Pique	1	Barcelona
2024	Dani Alves	Ilkay Gundogan	1	Barcelona
2024	Dani Alves	Inaki Pena	1	Barcelona
2024	Dani Alves	Jordi Alba	1	Barcelona
2024	Dani Alves	Jules Kounde	1	Barcelona
2024	Dani Alves	Lionel Messi	1	Barcelona
2024	Dani Alves	Luis Suarez	1	Barcelona
2024	Dani Alves	Marc-Andre ter Stegen	1	Barcelona
2024	Dani Alves	Neymar	1	Barcelona
2024	Dani Alves	Pedri	1	Barcelona
2024	Dani Alves	Raphinha	1	Barcelona
2024	Dani Alves	Robert Lewandowski	1	Barcelona
2024	Dani Alves	Ronald Araujo	1	Barcelona
2024	Dani Alves	Samuel Eto'o	1	Barcelona
2024	Dani Alves	Sergio Busquets	1	Barcelona
2024	Dani Alves	Xavi Hernandez	1	Barcelona
2024	Dani Carvajal	David Alaba	1	Real Madrid
2024	Dani Carvajal	Eduardo Camavinga	1	Real Madrid
2024	Dani Carvajal	Federico Valverde	1	Real Madrid
2024	Dani Carvajal	Ferland Mendy	1	Real Madrid
2024	Dani Carvajal	Gareth Bale	1	Real Madrid
2024	Dani Carvajal	Iker Casillas	1	Real Madrid
2024	Dani Carvajal	Jude Bellingham	1	Real Madrid
2024	Dani Carvajal	Karim Benzema	1	Real Madrid
2024	Dani Carvajal	Keylor Navas	1	Real Madrid
2024	Dani Carvajal	Kylian Mbappe	1	Real Madrid
2024	Dani Carvajal	Luka Modric	1	Real Madrid
2024	Dani Carvajal	Marcelo	1	Real Madrid
2024	Dani Carvajal	Raphael Varane	1	Real Madrid
2024	Dani Carvajal	Raul	1	Real Madrid
2024	Dani Carvajal	Rodrygo	1	Real Madrid
2024	Dani Carvajal	Sergio Ramos	1	Real Madrid
2024	Dani Carvajal	Thibaut Courtois	1	Real Madrid
2024	Dani Carvajal	Toni Kroos	1	Real Madrid
2024	Dani Carvajal	Vinicius Junior	1	Real Madrid
2024	Dani Carvajal	Zinedine Zidane	1	Real Madrid
2024	Daniel Agger	Daniel Sturridge	1	Liverpool
2024	Daniel Agger	Darwin Nunez	1	Liverpool
2024	Daniel Agger	Dominik Szoboszlai	1	Liverpool
2024	Daniel Agger	Fabinho	1	Liverpool
2024	Daniel Agger	Gini Wijnaldum	1	Liverpool
2024	Daniel Agger	Harvey Elliott	1	Liverpool
2024	Daniel Agger	Ibrahima Konaté	1	Liverpool
2024	Daniel Agger	Joe Gomez	1	Liverpool
2024	Daniel Agger	Joel Matip	1	Liverpool
2024	Daniel Agger	Jordan Henderson	1	Liverpool
2024	Daniel Agger	Luis Diaz	1	Liverpool
2024	Daniel Agger	Mohamed Salah	1	Liverpool
2024	Daniel Agger	Roberto Firmino	1	Liverpool
2024	Daniel Agger	Sadio Mane	1	Liverpool
2024	Daniel Agger	Sami Hyypia	1	Liverpool
2024	Daniel Agger	Steven Gerrard	1	Liverpool
2024	Daniel Agger	Thiago Alcantara	1	Liverpool
2024	Daniel Agger	Trent Alexander-Arnold	1	Liverpool
2024	Daniel Agger	Xabi Alonso	1	Liverpool
2024	Daniel Sturridge	Darwin Nunez	1	Liverpool
2024	Daniel Sturridge	Dominik Szoboszlai	1	Liverpool
2024	Daniel Sturridge	Fabinho	1	Liverpool
2024	Daniel Sturridge	Gini Wijnaldum	1	Liverpool
2024	Daniel Sturridge	Harvey Elliott	1	Liverpool
2024	Daniel Sturridge	Ibrahima Konaté	1	Liverpool
2024	Daniel Sturridge	Joe Gomez	1	Liverpool
2024	Daniel Sturridge	Joel Matip	1	Liverpool
2024	Daniel Sturridge	Jordan Henderson	1	Liverpool
2024	Daniel Sturridge	Luis Diaz	1	Liverpool
2024	Daniel Sturridge	Mohamed Salah	1	Liverpool
2024	Daniel Sturridge	Roberto Firmino	1	Liverpool
2024	Daniel Sturridge	Sadio Mane	1	Liverpool
2024	Daniel Sturridge	Sami Hyypia	1	Liverpool
2024	Daniel Sturridge	Steven Gerrard	1	Liverpool
2024	Daniel Sturridge	Thiago Alcantara	1	Liverpool
2024	Daniel Sturridge	Trent Alexander-Arnold	1	Liverpool
2024	Daniel Sturridge	Xabi Alonso	1	Liverpool
2024	Daniele De Rossi	Edin Dzeko	1	AS Roma
2024	Daniele De Rossi	Francesco Totti	2	AS Roma
2024	Daniele De Rossi	Gabriel Batistuta	1	AS Roma
2024	Daniele De Rossi	Gianluca Mancini	1	AS Roma
2024	Daniele De Rossi	John Arne Riise	1	AS Roma
2024	Daniele De Rossi	Leonardo Spinazzola	1	AS Roma
2024	Daniele De Rossi	Lorenzo Pellegrini	1	AS Roma
2024	Daniele De Rossi	Nicolo Zaniolo	1	AS Roma
2024	Daniele De Rossi	Paulo Dybala	1	AS Roma
2024	Daniele De Rossi	Roger Ibanez	1	AS Roma
2024	Daniele De Rossi	Romelu Lukaku	1	AS Roma
2024	Daniele De Rossi	Rui Patricio	1	AS Roma
2024	Daniele De Rossi	Stephan El Shaarawy	1	AS Roma
2024	Daniele De Rossi	Tammy Abraham	1	AS Roma
2024	Darwin Nunez	Dominik Szoboszlai	1	Liverpool
2024	Darwin Nunez	Fabinho	1	Liverpool
2024	Darwin Nunez	Gini Wijnaldum	1	Liverpool
2024	Darwin Nunez	Harvey Elliott	1	Liverpool
2024	Darwin Nunez	Ibrahima Konaté	1	Liverpool
2024	Darwin Nunez	Joe Gomez	1	Liverpool
2024	Darwin Nunez	Joel Matip	1	Liverpool
2024	Darwin Nunez	Jordan Henderson	1	Liverpool
2024	Darwin Nunez	Luis Diaz	1	Liverpool
2024	Darwin Nunez	Mohamed Salah	1	Liverpool
2024	Darwin Nunez	Roberto Firmino	1	Liverpool
2024	Darwin Nunez	Sadio Mane	1	Liverpool
2024	Darwin Nunez	Sami Hyypia	1	Liverpool
2024	Darwin Nunez	Steven Gerrard	1	Liverpool
2024	Darwin Nunez	Thiago Alcantara	1	Liverpool
2024	Darwin Nunez	Trent Alexander-Arnold	1	Liverpool
2024	Darwin Nunez	Xabi Alonso	1	Liverpool
2024	David Alaba	Dayot Upamecano	1	Bayern Munich
2024	David Alaba	Eduardo Camavinga	1	Real Madrid
2024	David Alaba	Eric Maxim Choupo-Moting	1	Bayern Munich
2024	David Alaba	Federico Valverde	1	Real Madrid
2024	David Alaba	Ferland Mendy	1	Real Madrid
2024	David Alaba	Franck Ribery	1	Bayern Munich
2024	David Alaba	Gareth Bale	1	Real Madrid
2024	David Alaba	Harry Kane	1	Bayern Munich
2024	David Alaba	Iker Casillas	1	Real Madrid
2024	David Alaba	Jamal Musiala	1	Bayern Munich
2024	David Alaba	Jerome Boateng	1	Bayern Munich
2024	David Alaba	Joshua Kimmich	1	Bayern Munich
2024	David Alaba	Jude Bellingham	1	Real Madrid
2024	David Alaba	Karim Benzema	1	Real Madrid
2024	David Alaba	Keylor Navas	1	Real Madrid
2024	David Alaba	Kingsley Coman	1	Bayern Munich
2024	David Alaba	Kylian Mbappe	1	Real Madrid
2024	David Alaba	Leon Goretzka	1	Bayern Munich
2024	David Alaba	Leroy Sane	1	Bayern Munich
2024	David Alaba	Luka Modric	1	Real Madrid
2024	David Alaba	Manuel Neuer	1	Bayern Munich
2024	David Alaba	Marcelo	1	Real Madrid
2024	David Alaba	Mario Mandzukic	1	Bayern Munich
2024	David Alaba	Mats Hummels	1	Bayern Munich
2024	David Alaba	Matthijs de Ligt	1	Bayern Munich
2024	David Alaba	Oliver Kahn	1	Bayern Munich
2024	David Alaba	Philipp Lahm	1	Bayern Munich
2024	David Alaba	Rafinha	1	Bayern Munich
2024	David Alaba	Raphael Varane	1	Real Madrid
2024	David Alaba	Raul	1	Real Madrid
2024	David Alaba	Robert Lewandowski	1	Bayern Munich
2024	David Alaba	Rodrygo	1	Real Madrid
2024	David Alaba	Serge Gnabry	1	Bayern Munich
2024	David Alaba	Sergio Ramos	1	Real Madrid
2024	David Alaba	Thibaut Courtois	1	Real Madrid
2024	David Alaba	Thomas Muller	2	Bayern Munich
2024	David Alaba	Toni Kroos	1	Bayern Munich
2024	David Alaba	Toni Kroos	1	Real Madrid
2024	David Alaba	Vinicius Junior	1	Real Madrid
2024	David Alaba	Zinedine Zidane	1	Real Madrid
2024	David Beckham	David de Gea	1	Manchester United
2024	David Beckham	Eric Cantona	1	Manchester United
